Transaction ID,Transaction Date,Transaction Time,Store #,Store Name,Store City,Store State,Region,Register #,Cashier ID,Customer ID,Customer Age Group,Loyalty Member?,Loyalty Tier,Sales Channel,Order Source,SKU,Style #,Product Name,Department,Category,Sub-Category,Brand,Gender / Fit,Size,Color,Material,Season,Collection,Quantity,List Price ($),Unit Selling Price ($),Markdown %,Promotion Code,Gross Sales ($),Discount Amount ($),Net Sales ($),COGS ($),Gross Profit ($),Gross Margin %,Tax Rate %,Sales Tax ($),Shipping Fee ($),Total Collected ($),Payment Method,Return Flag,Return Amount ($),Inventory Location,Stock On Hand After Sale,Receipt Notes
TXN-GRC-103051,2024-12-13,00:11:00,103,Fresh Market,Syracuse,NY,North-East,REG-08,EMP-536,CUST-241590,45-54,No,None,Online,iOS App,SKU-FOOD-8883,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,5.49,4.39,20.00,SAVE10,21.95,5.50,21.95,9.00,12.95,59.00,4.00,0.88,0.00,22.83,Apple Pay,No,0.00,Aisle 4,143,
TXN-GRC-103052,2024-12-05,07:40:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-504,CUST-271862,55-64,Yes,Bronze,In-Store,Android App,SKU-FOOD-4570,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,2.49,2.49,0.00,N/A,9.96,0.00,9.96,3.60,6.36,63.86,4.00,0.40,0.00,10.36,Apple Pay,No,0.00,Aisle 17,33,
TXN-GRC-103053,2025-06-06,11:53:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-532,CUST-292221,65+,Yes,Bronze,Online,Website,SKU-FOOD-6014,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.70,10.00,SAVE10,5.10,0.57,5.10,1.80,3.30,64.71,4.00,0.20,0.00,5.30,Cash,No,0.00,Aisle 11,138,
TXN-GRC-103054,2025-06-10,03:50:00,102,Fresh Market,Buffalo,NY,North-East,REG-06,EMP-526,CUST-277783,45-54,No,None,In-Store,Website,SKU-FOOD-7779,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,5.49,5.49,0.00,N/A,27.45,0.00,27.45,9.00,18.45,67.21,4.00,1.10,0.00,28.55,Visa,No,0.00,Aisle 9,45,
TXN-GRC-103055,2025-11-05,10:56:00,101,Fresh Market,Rochester,NY,North-East,REG-03,EMP-502,CUST-299302,55-64,Yes,Bronze,BOPIS,iOS App,SKU-FOOD-6456,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,3.99,3.99,0.00,N/A,11.97,0.00,11.97,3.60,8.37,69.92,4.00,0.48,0.00,12.45,Mastercard,No,0.00,Aisle 19,163,
TXN-GRC-103056,2024-12-23,01:16:00,102,Fresh Market,Buffalo,NY,North-East,REG-04,EMP-527,CUST-290972,45-54,Yes,Bronze,In-Store,POS,SKU-FOOD-3853,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,4.50,4.50,0.00,N/A,13.50,0.00,13.50,6.30,7.20,53.33,4.00,0.54,0.00,14.04,Cash,No,0.00,Aisle 12,149,
TXN-GRC-103057,2024-03-29,02:45:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-513,CUST-222817,35-44,No,None,In-Store,Website,SKU-FOOD-5682,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,2.49,2.49,0.00,N/A,7.47,0.00,7.47,2.70,4.77,63.86,4.00,0.30,0.00,7.77,EBT,No,0.00,Aisle 3,81,
TXN-GRC-103058,2025-06-30,02:48:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-512,CUST-238549,45-54,Yes,Bronze,In-Store,Website,SKU-FOOD-7782,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,1.89,1.51,20.00,SAVE10,3.02,0.76,3.02,1.20,1.82,60.26,4.00,0.12,0.00,3.14,Cash,No,0.00,Aisle 12,170,
TXN-GRC-103059,2025-08-27,04:00:00,103,Fresh Market,Syracuse,NY,North-East,REG-08,EMP-516,CUST-262304,45-54,Yes,Silver,Curbside,POS,SKU-FOOD-7720,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,5.49,5.49,0.00,N/A,10.98,0.00,10.98,3.60,7.38,67.21,4.00,0.44,5.99,17.41,Apple Pay,No,0.00,Aisle 8,30,
TXN-GRC-103060,2025-10-03,14:05:00,102,Fresh Market,Buffalo,NY,North-East,REG-04,EMP-532,CUST-294706,35-44,No,None,In-Store,POS,SKU-FOOD-4073,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,1.99,20.00,SAVE10,9.95,2.50,9.95,4.50,5.45,54.77,4.00,0.40,0.00,10.35,Apple Pay,No,0.00,Aisle 18,173,
TXN-GRC-103061,2024-08-06,06:59:00,103,Fresh Market,Syracuse,NY,North-East,REG-05,EMP-530,CUST-284333,45-54,Yes,Platinum,In-Store,Website,SKU-FOOD-8739,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,5.49,5.49,0.00,N/A,16.47,0.00,16.47,5.40,11.07,67.21,4.00,0.66,0.00,17.13,AmEx,No,0.00,Aisle 20,128,
TXN-GRC-103062,2024-09-15,12:27:00,102,Fresh Market,Buffalo,NY,North-East,REG-04,EMP-539,CUST-281440,55-64,Yes,Bronze,Curbside,Android App,SKU-FOOD-4198,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,7.99,7.19,10.00,SAVE10,28.76,3.20,28.76,16.00,12.76,44.37,4.00,1.15,5.99,35.90,Apple Pay,No,0.00,Aisle 18,157,
TXN-GRC-103063,2024-08-30,20:09:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-541,CUST-249377,18-24,Yes,Gold,Online,iOS App,SKU-FOOD-9534,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,1.89,1.89,0.00,N/A,9.45,0.00,9.45,3.00,6.45,68.25,4.00,0.38,0.00,9.83,Cash,No,0.00,Aisle 7,119,
TXN-GRC-103064,2024-01-03,08:33:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-523,CUST-227460,55-64,Yes,Bronze,BOPIS,Website,SKU-FOOD-8579,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,7.99,6.39,20.00,SAVE10,25.56,6.40,25.56,16.00,9.56,37.40,4.00,1.02,0.00,26.58,Mastercard,No,0.00,Aisle 10,126,
TXN-GRC-103065,2025-02-20,18:51:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-523,CUST-207278,25-34,Yes,None,Online,Website,SKU-FOOD-8573,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,2.49,0.00,N/A,12.45,0.00,12.45,4.50,7.95,63.86,4.00,0.50,0.00,12.95,Visa,No,0.00,Aisle 10,78,
TXN-GRC-103066,2025-10-04,04:19:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-525,CUST-245392,35-44,No,None,In-Store,Website,SKU-FOOD-6996,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,7.99,7.99,0.00,N/A,23.97,0.00,23.97,12.00,11.97,49.94,4.00,0.96,0.00,24.93,AmEx,No,0.00,Aisle 19,133,
TXN-GRC-103067,2025-11-16,18:13:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-540,CUST-272070,45-54,Yes,Silver,BOPIS,Android App,SKU-FOOD-4362,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,6.25,6.25,0.00,N/A,25.00,0.00,25.00,12.00,13.00,52.00,4.00,1.00,0.00,26.00,Cash,No,0.00,Aisle 19,148,
TXN-GRC-103068,2025-08-10,21:31:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-544,CUST-210481,35-44,Yes,None,BOPIS,Website,SKU-FOOD-3440,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,7.99,7.99,0.00,N/A,31.96,0.00,31.96,16.00,15.96,49.94,4.00,1.28,0.00,33.24,Cash,No,0.00,Aisle 19,115,
TXN-GRC-103069,2024-04-22,04:58:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-528,CUST-251951,25-34,Yes,Bronze,BOPIS,Android App,SKU-FOOD-9924,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,4.50,4.50,0.00,N/A,13.50,0.00,13.50,6.30,7.20,53.33,4.00,0.54,0.00,14.04,EBT,No,0.00,Aisle 4,124,
TXN-GRC-103070,2025-05-23,09:11:00,103,Fresh Market,Syracuse,NY,North-East,REG-08,EMP-518,CUST-289705,25-34,Yes,None,In-Store,Android App,SKU-FOOD-1887,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,15.99,14.39,10.00,SAVE10,43.17,4.80,43.17,25.50,17.67,40.93,4.00,1.73,0.00,44.90,Visa,No,0.00,Aisle 5,142,
TXN-GRC-103071,2024-03-10,08:08:00,103,Fresh Market,Syracuse,NY,North-East,REG-08,EMP-545,CUST-241111,18-24,No,None,BOPIS,iOS App,SKU-FOOD-6958,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,2.49,2.49,0.00,N/A,4.98,0.00,4.98,1.80,3.18,63.86,4.00,0.20,0.00,5.18,Mastercard,No,0.00,Aisle 3,35,
TXN-GRC-103072,2024-01-06,20:43:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-511,CUST-273423,65+,Yes,Silver,In-Store,POS,SKU-FOOD-1180,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,7.99,7.99,0.00,N/A,15.98,0.00,15.98,8.00,7.98,49.94,4.00,0.64,0.00,16.62,EBT,No,0.00,Aisle 10,137,
TXN-GRC-103073,2024-07-08,23:00:00,103,Fresh Market,Syracuse,NY,North-East,REG-02,EMP-502,CUST-283855,25-34,Yes,Gold,In-Store,POS,SKU-FOOD-9736,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,2.49,2.49,0.00,N/A,4.98,0.00,4.98,1.80,3.18,63.86,4.00,0.20,0.00,5.18,Apple Pay,No,0.00,Aisle 17,150,
TXN-GRC-103074,2024-09-27,23:20:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-522,CUST-261373,65+,No,None,Online,POS,SKU-FOOD-7730,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,5.49,4.94,10.00,SAVE10,19.76,2.20,19.76,7.20,12.56,63.56,4.00,0.79,0.00,20.55,Visa,No,0.00,Aisle 16,58,
TXN-GRC-103075,2024-07-27,21:01:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-501,CUST-275181,45-54,No,None,BOPIS,POS,SKU-FOOD-8392,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,5.49,4.39,20.00,SAVE10,8.78,2.20,8.78,3.60,5.18,59.00,4.00,0.35,0.00,9.13,Cash,No,0.00,Aisle 14,17,
TXN-GRC-103076,2025-05-26,16:13:00,103,Fresh Market,Syracuse,NY,North-East,REG-02,EMP-537,CUST-220511,35-44,No,None,BOPIS,Android App,SKU-FOOD-1305,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.51,20.00,SAVE10,1.51,0.38,1.51,0.60,0.91,60.26,4.00,0.06,0.00,1.57,Cash,No,0.00,Aisle 20,186,
TXN-GRC-103077,2024-01-11,22:27:00,103,Fresh Market,Syracuse,NY,North-East,REG-07,EMP-543,CUST-256044,55-64,Yes,Bronze,Curbside,Website,SKU-FOOD-9241,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,15.99,15.99,0.00,N/A,79.95,0.00,79.95,42.50,37.45,46.84,4.00,3.20,0.00,83.15,AmEx,No,0.00,Aisle 3,68,
TXN-GRC-103078,2024-01-29,02:13:00,101,Fresh Market,Rochester,NY,North-East,REG-08,EMP-513,CUST-251080,65+,Yes,Silver,Curbside,Website,SKU-FOOD-6282,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,4.50,4.50,0.00,N/A,22.50,0.00,22.50,10.50,12.00,53.33,4.00,0.90,0.00,23.40,AmEx,No,0.00,Aisle 18,11,
TXN-GRC-103079,2024-05-23,18:41:00,102,Fresh Market,Buffalo,NY,North-East,REG-07,EMP-501,CUST-258429,55-64,Yes,Silver,Curbside,Android App,SKU-FOOD-1874,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,1.89,1.89,0.00,N/A,9.45,0.00,9.45,3.00,6.45,68.25,4.00,0.38,0.00,9.83,Apple Pay,No,0.00,Aisle 16,88,
TXN-GRC-103080,2025-08-05,20:40:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-522,CUST-276432,55-64,No,None,In-Store,Android App,SKU-FOOD-2394,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,6.25,5.62,10.00,SAVE10,16.86,1.89,16.86,9.00,7.86,46.62,4.00,0.67,0.00,17.53,AmEx,No,0.00,Aisle 15,31,
TXN-GRC-103081,2024-05-07,16:14:00,103,Fresh Market,Syracuse,NY,North-East,REG-07,EMP-525,CUST-210269,18-24,Yes,Bronze,In-Store,POS,SKU-FOOD-5548,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,4.50,4.50,0.00,N/A,13.50,0.00,13.50,6.30,7.20,53.33,4.00,0.54,0.00,14.04,Mastercard,No,0.00,Aisle 6,122,
TXN-GRC-103082,2024-11-30,16:40:00,103,Fresh Market,Syracuse,NY,North-East,REG-08,EMP-526,CUST-202300,18-24,No,None,Curbside,Website,SKU-FOOD-1093,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,2.49,2.24,10.00,SAVE10,2.24,0.25,2.24,0.90,1.34,59.82,4.00,0.09,0.00,2.33,Mastercard,No,0.00,Aisle 14,108,
TXN-GRC-103083,2025-01-26,07:51:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-512,CUST-229241,18-24,No,None,Online,POS,SKU-FOOD-2141,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,4.50,4.50,0.00,N/A,9.00,0.00,9.00,4.20,4.80,53.33,4.00,0.36,0.00,9.36,Mastercard,No,0.00,Aisle 2,38,
TXN-GRC-103084,2024-10-04,02:55:00,101,Fresh Market,Rochester,NY,North-East,REG-06,EMP-516,CUST-232568,55-64,Yes,Silver,In-Store,Android App,SKU-FOOD-6372,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,15.99,15.99,0.00,N/A,79.95,0.00,79.95,42.50,37.45,46.84,4.00,3.20,0.00,83.15,Visa,No,0.00,Aisle 11,174,
TXN-GRC-103085,2024-08-04,16:16:00,103,Fresh Market,Syracuse,NY,North-East,REG-05,EMP-545,CUST-210751,55-64,No,None,In-Store,Website,SKU-FOOD-9158,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,4.50,4.05,10.00,SAVE10,20.25,2.25,20.25,10.50,9.75,48.15,4.00,0.81,0.00,21.06,Mastercard,No,0.00,Aisle 15,184,
TXN-GRC-103086,2025-06-13,06:55:00,102,Fresh Market,Buffalo,NY,North-East,REG-04,EMP-523,CUST-250214,55-64,No,None,Curbside,Website,SKU-FOOD-2155,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,15.99,15.99,0.00,N/A,31.98,0.00,31.98,17.00,14.98,46.84,4.00,1.28,0.00,33.26,Visa,No,0.00,Aisle 14,109,
TXN-GRC-103087,2025-10-07,21:21:00,103,Fresh Market,Syracuse,NY,North-East,REG-05,EMP-537,CUST-297074,65+,No,None,In-Store,Android App,SKU-FOOD-9997,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,15.99,12.79,20.00,SAVE10,25.58,6.40,25.58,17.00,8.58,33.54,4.00,1.02,0.00,26.60,Apple Pay,No,0.00,Aisle 4,32,
TXN-GRC-103088,2025-02-27,14:03:00,103,Fresh Market,Syracuse,NY,North-East,REG-05,EMP-541,CUST-224877,55-64,Yes,Bronze,BOPIS,Website,SKU-FOOD-4637,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,1.89,1.89,0.00,N/A,3.78,0.00,3.78,1.20,2.58,68.25,4.00,0.15,0.00,3.93,EBT,No,0.00,Aisle 12,31,
TXN-GRC-103089,2025-11-08,16:17:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-549,CUST-276122,55-64,No,None,Online,iOS App,SKU-FOOD-8631,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.89,0.00,N/A,1.89,0.00,1.89,0.60,1.29,68.25,4.00,0.08,0.00,1.97,EBT,No,0.00,Aisle 17,151,
TXN-GRC-103090,2024-04-18,10:35:00,102,Fresh Market,Buffalo,NY,North-East,REG-02,EMP-546,CUST-296598,55-64,No,None,In-Store,Website,SKU-FOOD-2200,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,2.49,2.49,0.00,N/A,4.98,0.00,4.98,1.80,3.18,63.86,4.00,0.20,0.00,5.18,EBT,No,0.00,Aisle 19,25,
TXN-GRC-103091,2025-01-28,04:04:00,102,Fresh Market,Buffalo,NY,North-East,REG-07,EMP-525,CUST-217937,65+,Yes,None,In-Store,Android App,SKU-FOOD-2591,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,7.99,6.39,20.00,SAVE10,25.56,6.40,25.56,16.00,9.56,37.40,4.00,1.02,0.00,26.58,Visa,No,0.00,Aisle 2,81,
TXN-GRC-103092,2025-10-09,10:52:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-535,CUST-288777,35-44,No,None,Online,POS,SKU-FOOD-9843,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.51,20.00,SAVE10,1.51,0.38,1.51,0.60,0.91,60.26,4.00,0.06,0.00,1.57,EBT,No,0.00,Aisle 6,170,
TXN-GRC-103093,2024-10-02,15:31:00,101,Fresh Market,Rochester,NY,North-East,REG-06,EMP-528,CUST-231340,35-44,No,None,Curbside,iOS App,SKU-FOOD-8316,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,7.99,7.99,0.00,N/A,31.96,0.00,31.96,16.00,15.96,49.94,4.00,1.28,0.00,33.24,Mastercard,No,0.00,Aisle 13,106,
TXN-GRC-103094,2024-02-04,04:16:00,102,Fresh Market,Buffalo,NY,North-East,REG-01,EMP-528,CUST-296225,18-24,Yes,Bronze,Online,iOS App,SKU-FOOD-7752,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,1.89,1.70,10.00,SAVE10,8.50,0.95,8.50,3.00,5.50,64.71,4.00,0.34,5.99,14.83,Mastercard,No,0.00,Aisle 17,136,
TXN-GRC-103095,2025-11-11,11:03:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-510,CUST-219183,65+,No,None,In-Store,POS,SKU-FOOD-8142,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,4.50,4.50,0.00,N/A,13.50,0.00,13.50,6.30,7.20,53.33,4.00,0.54,0.00,14.04,Visa,No,0.00,Aisle 5,92,
TXN-GRC-103096,2025-04-02,02:36:00,102,Fresh Market,Buffalo,NY,North-East,REG-08,EMP-523,CUST-238826,35-44,No,None,Online,iOS App,SKU-FOOD-3043,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,1.89,1.70,10.00,SAVE10,3.40,0.38,3.40,1.20,2.20,64.71,4.00,0.14,0.00,3.54,Mastercard,No,0.00,Aisle 15,174,
TXN-GRC-103097,2025-04-11,18:22:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-528,CUST-261008,55-64,Yes,Silver,In-Store,POS,SKU-FOOD-7814,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,2.49,2.49,0.00,N/A,7.47,0.00,7.47,2.70,4.77,63.86,4.00,0.30,0.00,7.77,EBT,No,0.00,Aisle 9,18,
TXN-GRC-103098,2024-07-11,06:40:00,101,Fresh Market,Rochester,NY,North-East,REG-03,EMP-535,CUST-231087,65+,Yes,Bronze,BOPIS,Android App,SKU-FOOD-1089,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,5.49,5.49,0.00,N/A,21.96,0.00,21.96,7.20,14.76,67.21,4.00,0.88,5.99,28.83,AmEx,No,0.00,Aisle 19,188,
TXN-GRC-103099,2025-11-09,07:10:00,103,Fresh Market,Syracuse,NY,North-East,REG-07,EMP-541,CUST-232677,45-54,Yes,Gold,Curbside,iOS App,SKU-FOOD-6910,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,7.99,7.19,10.00,SAVE10,21.57,2.40,21.57,12.00,9.57,44.37,4.00,0.86,0.00,22.43,AmEx,No,0.00,Aisle 13,124,
TXN-GRC-103100,2024-02-18,16:35:00,102,Fresh Market,Buffalo,NY,North-East,REG-02,EMP-517,CUST-230329,18-24,No,None,BOPIS,POS,SKU-FOOD-6756,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,4.50,4.50,0.00,N/A,4.50,0.00,4.50,2.10,2.40,53.33,4.00,0.18,0.00,4.68,Visa,No,0.00,Aisle 15,196,
TXN-GRC-103101,2025-02-06,05:38:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-526,CUST-280351,18-24,No,None,Online,POS,SKU-FOOD-8762,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,5.49,4.94,10.00,SAVE10,14.82,1.65,14.82,5.40,9.42,63.56,4.00,0.59,0.00,15.41,Visa,No,0.00,Aisle 10,191,
TXN-GRC-103102,2025-08-31,16:15:00,103,Fresh Market,Syracuse,NY,North-East,REG-01,EMP-526,CUST-239009,18-24,Yes,Gold,In-Store,iOS App,SKU-FOOD-3969,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,3.99,3.99,0.00,N/A,11.97,0.00,11.97,3.60,8.37,69.92,4.00,0.48,0.00,12.45,Apple Pay,No,0.00,Aisle 19,10,
TXN-GRC-103103,2024-12-31,11:11:00,102,Fresh Market,Buffalo,NY,North-East,REG-01,EMP-530,CUST-217562,25-34,Yes,Platinum,Online,Website,SKU-FOOD-8639,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,6.25,6.25,0.00,N/A,25.00,0.00,25.00,12.00,13.00,52.00,4.00,1.00,5.99,31.99,AmEx,No,0.00,Aisle 10,129,
TXN-GRC-103104,2025-09-20,00:24:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-521,CUST-253440,18-24,Yes,None,In-Store,Android App,SKU-FOOD-4082,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,6.25,6.25,0.00,N/A,31.25,0.00,31.25,15.00,16.25,52.00,4.00,1.25,0.00,32.50,Cash,No,0.00,Aisle 15,51,
